gameDuration,victory,FirstBlood,Dragon,Baron,Tower,Inhibitor
2137,0,1,0,1,1,0
2403,0,1,3,0,6,0
2794,0,0,2,1,6,0
1585,1,0,1,0,6,1
1657,0,1,1,0,2,0
1581,1,1,2,0,11,3
2083,0,0,1,0,3,0
1970,1,0,1,1,5,1
2669,0,0,0,0,5,1
2298,1,0,3,1,7,1
1489,0,0,0,0,3,0
2082,0,0,0,0,4,0
1516,1,1,1,1,9,2
2555,0,0,2,2,10,4
1942,0,1,0,0,2,0
1625,0,0,1,0,5,0
1755,1,0,2,1,7,1
2349,0,1,0,1,1,0
1396,0,1,0,0,0,0
1908,1,0,3,2,7,1
1470,1,1,1,0,10,2
2311,1,1,2,1,7,1
1363,0,0,0,0,1,0
2172,0,1,3,0,4,0
1702,0,0,1,0,1,0
2309,1,1,5,2,8,1
1755,1,1,4,0,9,2
1559,1,1,2,1,11,2
2405,1,0,0,2,9,3
3436,0,1,2,1,8,2
1602,0,0,0,0,3,0
2017,1,1,3,1,11,4
1520,1,0,3,0,11,2
1970,0,1,2,0,3,0
1783,1,0,1,0,8,1
1612,0,0,2,0,0,0
2713,0,0,0,1,2,0
1730,1,0,0,1,10,2
1901,0,0,4,1,6,0
1574,0,0,1,0,1,0
2104,1,0,1,1,7,2
1575,0,1,0,0,0,0
2467,1,0,2,2,9,2
1993,1,1,2,1,11,3
1786,1,1,2,1,8,1
2348,1,1,2,1,8,1
1186,1,0,1,0,8,1
1144,1,1,0,0,9,1
1996,1,1,1,1,9,1
2146,0,1,3,0,5,0
1720,0,1,0,0,3,0
1752,1,1,2,0,11,3
1915,0,0,1,0,2,0
2757,0,0,2,0,7,2
2112,0,0,4,0,6,0
2226,1,1,2,0,10,2
1697,0,1,0,0,0,0
2419,0,1,0,2,7,1
1803,0,1,1,1,8,1
2049,0,0,1,0,4,0
2242,1,0,0,1,7,1
2503,0,0,3,2,5,0
2018,1,1,4,1,8,1
1507,1,0,2,1,8,2
1559,1,1,1,0,9,2
1376,1,1,2,1,9,1
1397,1,1,1,0,9,2
1706,0,1,1,0,1,0
1385,1,1,1,0,7,2
1596,0,0,0,0,0,0
1913,1,0,4,1,11,3
2476,0,1,4,1,10,1
1454,0,1,0,0,3,0
1491,1,0,2,1,10,1
1845,1,1,3,0,11,3
2052,1,0,4,1,11,3
2366,1,1,1,2,11,4
1624,1,1,2,0,11,3
1760,1,1,2,0,11,3
2359,1,1,2,1,9,1
2150,0,0,4,1,5,0
1571,1,1,3,0,9,2
1789,0,0,2,0,2,0
1826,0,0,0,0,2,0
1484,0,1,0,0,0,0
1567,0,1,0,0,3,0
1732,0,1,0,0,1,0
2405,1,1,3,1,11,3
957,0,0,0,0,0,0
1767,0,1,0,0,0,0
1694,1,0,2,1,7,2
2117,1,0,1,1,7,1
2341,1,1,3,1,11,4
2344,1,1,3,1,8,2
2139,1,1,2,1,7,2
1569,0,1,0,0,1,0
1815,1,1,3,1,10,2
1335,1,0,1,0,8,1
1610,0,1,2,0,1,0
1936,0,0,0,2,7,0
2316,1,1,2,1,10,2
2672,1,1,4,2,11,4
2141,0,0,1,0,6,1
1506,0,0,0,0,1,0
1517,1,0,2,0,7,1
2058,1,0,3,1,10,2
1670,0,0,0,0,0,0
1942,0,0,1,0,6,0
2157,1,1,1,1,10,3
2050,0,1,3,0,6,0
2144,0,1,2,1,3,0
1256,0,0,0,0,0,0
2114,0,0,1,0,2,0
2413,0,1,2,0,4,0
2268,1,1,2,1,9,1
1629,0,0,2,0,3,0
3389,1,1,2,0,10,5
2027,0,1,1,0,3,0
1809,0,0,1,0,3,0
1626,0,0,0,0,0,0
1900,0,1,0,1,4,0
2083,1,1,1,1,11,3
2443,0,1,1,0,4,0
1531,1,1,2,1,10,2
1727,1,0,1,0,8,2
1289,0,0,0,0,1,0
2374,0,1,0,1,6,0
2450,0,0,1,0,4,0
1229,0,1,0,0,0,0
1848,1,0,1,1,9,1
2809,0,0,3,2,6,0
2641,1,0,2,2,9,1
1191,1,1,1,0,11,2
2059,1,1,3,1,9,1
1601,0,0,0,0,0,0
2060,1,1,3,1,10,3
1865,1,1,3,1,10,3
1802,1,0,1,1,10,2
1038,1,1,1,0,9,2
1287,0,0,0,0,1,0
1574,0,1,0,0,0,0
2193,1,0,1,1,11,3
2171,1,1,2,2,11,3
2734,1,0,0,0,11,3
2173,1,1,1,1,10,2
1509,0,0,0,0,0,0
1660,1,1,2,1,7,1
2044,0,1,2,0,5,0
1472,1,0,2,0,5,1
1896,1,1,3,0,11,3
1268,1,0,1,0,7,1
2317,1,0,3,2,10,2
3283,1,1,2,0,11,4
2778,0,1,0,0,9,1
2371,1,0,4,2,10,2
2525,1,0,4,0,10,4
2440,1,0,2,0,11,4
1418,0,0,0,0,2,0
2004,1,0,2,1,8,1
1613,1,1,2,0,7,1
2587,1,1,4,2,11,3
1306,0,0,0,0,0,0
1292,0,0,0,0,1,0
2320,1,1,3,1,7,1
1742,0,0,0,0,2,0
1644,0,0,1,0,1,0
1345,0,0,0,0,0,0
1477,0,0,0,0,0,0
1913,1,0,2,1,10,2
1905,1,1,0,1,11,3
2118,1,1,1,1,11,3
3455,0,1,1,1,5,0
1732,1,1,2,1,10,2
1959,1,0,2,0,7,1
1386,1,1,1,0,11,3
1846,0,0,0,0,2,0
2146,0,0,1,0,2,0
2142,1,0,2,1,10,2
2235,0,0,1,1,3,0
1575,0,0,1,1,2,0
1929,0,0,1,0,0,0
2258,1,1,2,2,11,4
2136,1,1,1,1,9,2
1460,0,0,0,0,0,0
2052,1,0,3,1,11,4
1843,1,0,2,1,8,1
1314,1,1,2,0,10,2
1847,0,1,1,0,3,0
1361,0,0,0,0,0,0
1382,1,0,3,0,6,1
1384,0,1,0,0,1,0
1810,0,1,0,0,1,0
1642,0,0,1,0,2,0
2000,1,1,3,2,11,5
2781,1,0,1,2,8,2
1702,0,0,0,0,0,0
1818,1,0,0,0,7,1
1318,1,0,1,0,7,2
1786,1,1,2,0,10,2
2312,1,0,2,2,11,4
1764,0,0,0,0,1,0
2420,1,1,3,1,10,2
1919,1,1,3,1,11,3
1816,1,0,0,1,9,2
1868,0,0,0,0,1,0
1468,1,1,1,1,11,3
1732,0,0,1,0,4,0
1936,0,0,0,1,1,0
1990,1,1,3,0,11,4
2450,0,0,3,0,7,2
1252,0,0,0,0,0,0
1876,1,1,3,0,11,1
2272,0,1,2,0,7,2
1258,0,1,0,0,0,0
2048,0,0,2,0,5,0
2132,0,1,1,0,5,0
1966,0,1,0,0,1,0
1645,0,1,1,0,2,0
1500,1,1,0,1,11,3
2579,0,0,3,1,4,0
2373,1,1,3,2,8,2
1428,1,0,2,0,11,3
2170,0,1,0,0,0,0
1743,0,0,1,0,3,0
1422,1,1,1,1,10,2
3367,1,0,4,2,9,3
1728,0,0,2,0,4,0
1447,0,1,0,0,1,0
2150,1,0,1,1,9,2
1848,1,0,3,2,10,2
1702,0,1,0,0,1,0
2000,0,0,1,0,5,0
1519,1,1,0,1,7,1
1538,1,0,2,1,11,3
2117,0,0,0,0,0,0
1541,1,0,1,0,8,1
1726,0,1,1,0,8,1
1666,1,1,1,0,5,1
1922,0,1,2,0,4,0
2482,0,0,3,1,11,3
2361,0,1,3,1,9,1
2654,0,1,1,1,9,1
2882,1,1,5,1,11,3
1441,1,1,2,0,11,3
1881,1,0,0,1,7,1
1918,0,1,2,0,2,0
1424,1,1,2,1,8,1
1690,1,1,2,1,11,3
1981,1,0,2,0,10,3
1575,0,1,1,0,0,0
2297,0,0,2,0,8,0
2082,0,0,0,0,0,0
2080,1,0,3,2,11,4
1561,1,1,0,1,8,1
1853,1,0,2,0,11,2
2045,0,1,0,0,5,1
2334,1,1,3,1,9,3
1785,1,1,2,2,10,2
3148,1,0,3,3,9,3
1704,1,1,3,0,11,3
1580,0,1,0,0,1,0
1309,1,1,2,0,11,3
1466,1,0,2,0,10,2
2149,0,1,0,1,7,1
2633,1,0,3,1,11,5
1760,0,1,1,0,0,0
1768,1,1,3,0,9,2
2234,1,1,3,1,11,3
1239,0,0,0,0,0,0
2423,1,1,3,0,7,1
1472,1,1,2,0,11,3
1464,0,0,0,0,0,0
2038,0,1,0,0,3,0
1640,1,0,3,0,9,2
1772,0,0,0,0,3,0
3378,1,1,2,3,10,2
1778,1,1,3,1,7,2
1695,1,0,2,1,10,2
2093,1,0,0,2,7,1
2172,0,1,0,0,5,0
2023,0,0,1,1,6,1
1767,1,1,3,0,11,4
1940,0,0,0,0,1,0
1794,0,0,0,0,0,0
1332,0,0,0,0,1,0
2311,1,0,3,0,11,4
2217,1,0,1,0,9,3
2036,0,0,3,0,4,0
1315,0,0,1,0,0,0
1474,1,0,1,0,9,2
2445,0,1,2,1,8,2
2262,1,0,1,1,10,1
2410,1,0,1,0,8,1
2625,0,1,4,1,8,0
2374,1,1,1,1,9,2
2280,0,0,1,0,5,0
2035,1,0,1,1,11,3
1959,1,0,1,0,10,2
1813,0,0,0,0,2,0
2938,1,0,3,2,11,4
1918,1,1,2,1,9,3
1929,0,1,1,0,6,0
2041,1,0,2,1,11,3
1747,1,1,2,0,10,3
1727,0,0,0,0,2,0
2103,1,1,2,0,11,3
2443,0,1,1,1,7,2
2083,1,0,0,1,10,2
1467,1,1,0,0,9,2
2111,0,0,1,0,2,0
1534,0,0,0,0,1,0
1239,1,1,1,0,8,2
1237,0,0,0,0,0,0
2618,0,1,0,0,5,1
2203,0,0,2,0,3,0
2162,0,1,1,0,3,0
2234,0,1,0,0,3,0
2294,1,1,3,1,11,4
1746,1,1,2,0,10,2
2260,1,0,1,0,7,1
1492,1,1,2,0,11,3
2222,0,0,0,0,1,0
2617,1,1,4,1,9,2
2145,1,1,2,1,10,3
1545,0,0,2,0,3,0
1799,0,1,3,0,5,1
2112,1,0,3,1,9,3
1730,1,0,2,1,9,2
2389,0,0,1,0,3,0
1743,1,0,3,0,8,1
2037,0,1,0,0,2,0
1957,1,1,2,1,11,2
1757,1,0,3,1,10,1
1701,0,0,1,0,3,0
1289,0,1,0,0,0,0
2121,0,0,2,0,2,0
1851,0,0,2,0,7,1
1800,0,0,0,0,0,0
1512,1,0,1,0,9,2
2106,0,0,3,1,4,0
1651,1,0,2,1,11,2
2650,1,1,4,1,11,6
2208,1,0,2,1,8,1
2683,1,0,3,2,11,9
1657,0,0,0,0,2,0
1607,1,0,1,0,9,2
2215,1,0,3,1,11,3
3160,1,1,1,2,10,6
1777,0,0,0,0,1,0
2481,0,1,2,0,5,0
1684,1,1,1,1,9,2
2130,1,1,3,1,9,1
1479,0,0,0,0,0,0
2360,1,0,2,1,11,4
1175,0,1,0,0,0,0
1358,1,0,2,0,11,3
1605,1,1,2,0,7,1
2386,1,0,2,0,8,2
2079,0,1,1,0,3,0
1799,1,1,2,1,11,3
1665,1,1,2,1,9,1
1640,1,1,2,1,10,3
936,1,1,0,0,9,2
1381,0,0,1,0,3,0
2090,1,1,2,2,10,2
2248,0,0,2,0,3,0
1696,1,1,2,1,11,4
1982,0,0,1,0,3,0
1392,1,1,3,0,10,2
1956,1,0,1,1,10,1
1835,1,1,3,1,10,3
2296,0,0,2,0,6,0
1814,0,1,0,0,1,0
1736,0,1,0,0,3,0
1744,1,1,4,1,11,3
2314,0,0,1,0,4,0
1768,1,1,0,1,7,1
1235,1,1,2,0,11,3
1996,0,1,1,0,0,0
1792,0,1,0,0,0,0
2016,1,1,2,1,10,3
1081,1,1,2,0,9,2
1466,1,1,3,0,11,3
1965,1,1,4,1,11,3
2236,0,1,2,0,3,0
1633,0,1,0,0,1,0
2250,0,0,2,1,8,1
1847,1,0,1,0,10,2
1596,0,1,1,0,0,0
2786,1,1,1,0,10,1
1541,0,0,0,0,3,0
2864,1,1,3,2,8,2
2010,0,1,0,1,2,0
1900,1,1,0,1,11,3
2506,1,1,2,1,11,5
2052,0,0,1,0,1,0
2217,1,1,2,0,10,2
1970,1,1,3,1,9,2
1457,1,1,2,1,8,1
1448,1,0,2,1,8,1
1636,1,1,2,1,8,1
1720,1,0,2,0,11,3
2480,0,0,1,0,3,0
1217,0,0,1,0,0,0
1668,1,1,3,1,7,1
1810,1,1,0,1,9,1
2146,0,0,2,0,6,0
2122,0,1,1,0,4,0
1668,0,0,2,0,3,0
2874,0,0,1,0,1,0
1280,0,1,0,0,0,0
1885,1,1,2,1,10,1
1827,0,1,0,0,0,0
2645,0,1,1,0,5,0
1810,1,1,3,0,7,1
2044,0,1,0,0,1,0
1434,1,1,3,0,10,2
1843,0,1,1,0,3,0
1272,0,1,1,0,2,0
1157,0,0,0,0,0,0
2885,1,1,2,1,9,2
2396,1,0,2,0,10,2
1773,1,1,3,1,11,3
2237,1,0,2,0,10,2
1385,1,1,1,1,11,3
1967,1,1,2,1,10,2
1113,0,0,0,0,0,0
1500,0,0,0,0,0,0
2283,0,1,1,0,4,0
1670,1,1,1,0,6,2
1460,1,1,2,1,7,1
1475,0,1,1,0,2,0
2359,0,0,3,2,6,0
2382,0,1,2,0,6,0
2021,1,1,3,0,10,2
2113,1,1,2,1,10,2
1534,1,0,2,0,8,1
1752,1,1,3,1,11,2
1720,0,1,0,0,0,0
2182,0,0,1,0,4,0
1819,0,0,0,0,0,0
1807,0,0,0,0,1,0
2105,1,0,0,0,8,1
1684,1,1,0,0,9,1
1790,0,0,0,0,3,0
1684,0,1,0,0,3,1
1273,0,0,0,0,0,0
1577,0,0,0,0,1,0
2135,1,1,3,1,10,2
1766,0,0,1,0,6,0
1447,1,1,3,1,11,3
2322,0,1,0,0,3,0
1456,0,0,0,0,0,0
2426,0,1,2,1,7,0
2057,1,0,1,1,10,2
1453,0,0,0,0,3,0
1882,0,0,0,1,5,0
1623,0,1,1,0,1,0
2020,0,0,0,0,0,0
2390,1,0,4,2,8,1
1575,1,1,1,0,10,2
2327,0,0,1,0,2,0
2830,0,0,2,2,5,0
1935,0,1,2,1,5,0
1904,1,1,2,1,9,1
2320,1,0,4,2,11,4
2319,0,0,0,0,3,0
1275,0,0,1,0,1,0
1616,0,1,1,1,2,0
1993,0,1,1,0,2,0
2741,1,1,0,0,9,2
2221,0,1,1,0,4,0
2195,1,1,3,1,9,2
1798,1,0,2,1,8,1
2384,1,0,1,0,7,2
1785,0,0,2,0,3,0
1110,0,1,0,0,0,0
2075,1,1,3,0,11,3
2295,0,1,2,1,7,1
1854,0,1,0,0,1,0
1744,1,0,2,0,10,2
1623,0,1,1,0,0,0
2155,0,0,0,0,3,0
2039,0,0,1,0,3,0
1537,0,1,0,0,2,0
2664,1,0,4,2,9,1
2871,1,0,2,0,8,1
1399,1,1,3,0,7,1
2233,1,0,3,0,10,4
1277,0,0,0,0,0,0
1868,0,1,0,0,2,0
2130,1,1,2,0,9,3
2071,1,0,2,0,10,2
1784,1,1,0,1,7,1
2650,0,0,1,0,3,0
1592,0,0,2,0,3,0
1605,1,1,2,1,8,1
2656,0,0,1,0,8,2
2091,0,1,1,0,6,0
2071,1,0,0,1,8,1
1763,0,1,0,0,2,0
1829,0,0,0,0,2,0
1972,0,1,2,0,2,0
2598,0,0,1,0,6,0
1996,1,0,4,1,10,2
2089,1,0,2,2,10,3
1542,0,0,0,0,1,0
1761,1,1,4,1,7,1
1463,1,1,2,0,11,3
1940,1,1,2,1,11,2
1991,0,1,0,0,0,0
2362,0,0,3,0,6,1
2690,0,1,1,0,5,0
3382,1,0,1,1,9,2
1690,0,1,0,0,4,0
2470,1,1,2,0,10,4
2268,1,1,4,0,8,3
1274,1,0,2,0,11,3
1812,0,0,0,1,2,0
2622,0,1,2,0,5,0
1704,1,1,1,0,10,2
1243,0,0,0,0,0,0
1796,1,0,2,1,10,1
2419,1,1,2,0,10,2
1634,1,1,1,0,7,1
2257,1,0,1,1,7,1
1461,0,0,0,0,1,0
1989,1,0,4,1,7,1
1463,0,0,0,0,0,0
2152,0,0,0,0,3,0
1844,0,1,2,0,1,0
1658,0,0,1,0,2,0
2078,1,1,3,1,11,2
2180,0,0,2,0,7,0
2065,1,1,2,1,8,1
1432,0,0,0,0,0,0
1489,1,1,0,0,8,1
1808,0,0,1,0,1,0
1304,0,0,0,0,0,0
1248,0,0,0,0,0,0
2189,0,1,4,0,9,2
1944,1,1,2,1,9,1
2177,0,1,2,2,5,2
2034,0,1,3,0,5,0
1968,0,0,0,0,2,0
1748,1,1,3,1,7,1
1894,1,1,4,1,10,2
1510,0,1,3,0,3,0
2039,1,0,3,2,9,1
1761,1,0,3,1,11,3
1988,0,0,2,0,3,0
1513,0,0,1,0,0,0
2462,1,1,3,2,11,7
2432,1,0,0,2,9,2
1188,0,0,0,0,0,0
1372,0,1,0,0,0,0
1972,1,0,3,1,11,3
1982,1,1,3,1,11,3
2476,1,1,3,3,11,6
1442,0,1,0,0,0,0
1519,0,1,0,0,0,0
1912,1,1,2,0,10,2
3029,0,0,0,1,4,0
2285,1,0,3,2,11,3
1154,1,0,1,0,9,2
1647,1,1,1,1,9,2
2820,1,1,3,2,11,3
1821,0,0,0,0,0,0
1457,1,1,2,0,8,1
1852,1,1,1,1,11,3
2447,1,0,3,0,9,1
2187,0,0,4,1,8,2
1636,0,1,1,1,3,0
2584,1,1,2,1,10,4
2446,1,1,5,0,9,1
2747,0,0,0,0,3,0
2087,1,0,2,1,9,2
1930,1,0,3,0,10,2
3004,1,0,3,1,11,2
1991,0,0,0,0,1,0
1958,1,0,2,1,11,4
1759,0,1,3,0,3,0
1633,0,0,0,0,4,0
1098,1,1,1,0,9,2
2120,0,0,1,0,3,0
2116,0,0,0,0,4,0
1991,1,0,2,0,11,4
2010,1,0,1,0,11,2
2074,1,0,3,1,10,3
954,0,1,0,0,0,0
1604,1,1,2,0,8,2
2041,1,0,3,0,10,3
1310,0,0,0,0,1,0
1864,1,1,2,0,9,1
1574,1,1,2,0,11,3
1462,1,1,1,0,10,2
1326,0,1,0,0,1,0
1747,0,1,1,0,2,0
2088,1,0,2,0,10,2
1379,0,0,1,0,1,0
1982,0,0,2,0,1,0
2451,0,0,1,0,5,2
1966,0,1,0,1,2,0
2495,0,0,1,0,7,0
2107,1,1,3,1,6,1
2332,1,0,1,1,9,1
1923,1,1,3,1,7,1
2101,1,1,4,1,8,1
908,0,1,0,0,0,0
1883,1,1,3,1,10,2
1358,0,0,0,0,0,0
1760,0,0,1,0,0,0
2446,1,1,4,1,9,1
1901,0,1,0,0,3,0
1602,1,1,3,1,10,2
2072,1,0,0,0,8,2
1890,0,0,0,0,1,0
1363,1,0,2,1,8,1
1400,1,0,1,0,7,1
2148,0,1,1,0,1,0
1769,1,1,2,1,10,2
2050,0,0,1,0,5,0
1787,0,0,1,0,1,0
1472,1,1,2,1,11,2
2321,1,0,3,0,7,2
1870,1,0,2,0,11,2
1834,1,1,2,0,9,3
2209,0,0,2,0,6,1
1389,0,0,0,0,0,0
1520,0,0,0,0,0,0
2323,1,1,1,1,5,1
2316,0,0,0,0,6,1
1615,0,1,0,0,2,0
1695,1,0,1,0,8,2
1943,1,0,2,1,9,2
1649,0,0,0,0,1,0
1992,1,1,1,0,8,1
1815,0,0,0,0,2,0
1750,1,1,2,1,10,2
2104,1,1,2,1,10,2
1932,0,1,2,0,5,0
1813,1,1,3,0,10,1
2531,0,1,2,0,7,1
1805,0,0,0,0,2,0
1536,1,0,1,0,9,1
1405,1,1,2,0,10,2
1727,0,1,1,0,1,0
1637,0,0,1,0,1,0
2152,0,0,1,0,3,0
2041,0,1,2,0,6,0
1513,0,0,0,0,2,0
2083,0,0,1,0,3,0
2236,0,1,3,1,6,0
1670,0,1,4,1,4,0
1712,0,0,0,0,2,0
2060,0,0,0,1,1,0
1624,0,0,0,0,2,0
1811,1,0,2,0,11,3
2351,0,0,1,0,5,1
2083,1,0,3,1,11,3
1563,1,1,2,1,11,2
1586,0,0,0,0,2,0
1814,0,0,0,0,2,0
2350,0,1,1,0,5,0
2823,0,1,1,1,8,0
1996,0,0,1,0,3,0
2615,0,1,1,0,5,0
2046,1,1,1,1,11,2
1876,0,1,1,0,0,0
1830,0,0,0,0,2,0
1383,0,0,0,0,0,0
2208,0,0,0,0,2,0
1934,1,1,0,0,11,3
1993,0,0,1,0,2,0
1021,1,1,1,0,9,3
1921,1,1,3,1,11,3
2852,0,0,2,1,7,1
2513,0,1,1,0,6,0
2125,0,1,2,0,5,0
1432,0,1,0,0,3,0
2501,0,0,2,0,3,0
1360,1,1,2,0,10,2
2576,0,0,0,1,3,0
1255,0,0,0,0,1,0
2347,0,1,2,0,6,2
2025,0,1,2,0,4,0
2343,0,1,0,1,1,0
2933,0,0,4,2,9,4
1366,1,1,2,1,7,1
1993,0,0,3,0,3,0
2239,0,1,2,1,2,0
1638,1,0,1,0,8,2
1588,0,0,1,0,4,0
2262,1,1,3,2,8,1
1946,1,1,2,1,9,1
2870,0,1,3,1,9,2
1608,0,1,0,0,0,0
2486,1,0,0,1,11,5
1962,1,1,1,1,8,1
2239,1,1,1,1,10,2
1243,1,0,2,0,7,1
2922,0,0,1,2,11,3
2059,1,1,1,1,8,1
1654,1,1,1,1,10,2
2048,1,1,3,2,10,4
1543,0,0,0,0,1,0
2626,1,1,4,2,10,3
1392,0,0,0,0,0,0
1993,1,0,3,0,8,2
1779,0,1,1,0,5,0
1660,0,1,0,0,2,0
2217,0,0,0,0,7,0
1176,1,1,1,0,10,1
2460,0,0,2,1,5,1
1997,1,0,3,1,11,3
943,0,0,0,0,0,0
2704,1,1,5,1,10,1
1881,1,1,1,0,10,2
2401,1,0,2,2,8,3
2486,1,0,3,2,9,3
2224,0,1,0,0,4,0
1870,1,1,2,0,10,2
1867,1,0,2,1,11,2
1504,1,1,1,0,10,2
2175,1,1,2,1,11,3
2016,1,0,1,1,10,1
1620,1,0,2,1,10,2
1624,0,0,0,0,1,0
1565,1,0,2,0,11,3
1590,1,0,2,0,9,2
1972,0,1,0,0,3,0
1556,1,0,1,0,8,1
1682,0,1,2,0,3,0
2611,1,1,5,2,10,2
2280,1,1,3,0,9,1
2393,0,1,1,0,4,0
1996,1,1,3,2,10,2
1588,0,1,0,0,3,0
1839,1,0,1,1,9,1
2287,1,0,3,1,11,4
1476,1,0,2,1,11,3
1816,0,0,1,0,3,0
1833,1,1,3,1,8,1
1552,1,1,4,1,9,2
1637,0,1,0,0,0,0
1723,0,0,2,0,1,0
1517,1,0,1,1,11,3
1237,0,0,0,0,1,0
2428,1,1,3,1,11,4
2151,1,0,1,1,10,2
2126,0,1,4,0,5,0
1767,1,1,3,1,10,2
2060,0,0,2,0,6,1
1721,0,1,0,0,1,0
1600,0,1,1,0,0,0
2223,0,0,0,0,3,0
1748,1,0,3,1,11,3
1723,0,1,0,0,1,0
1803,0,0,1,0,1,0
1695,0,0,1,0,3,0
1474,0,0,0,0,1,0
2546,1,1,2,1,11,4
1877,0,1,0,0,1,0
2454,1,0,2,1,10,2
2480,1,0,3,1,9,2
1860,0,0,0,0,1,0
1961,1,1,2,1,8,1
1964,1,1,3,1,10,2
2414,1,0,4,1,11,2
1392,1,0,2,1,11,3
1189,0,0,0,0,0,0
3141,0,1,4,1,11,7
1838,0,1,0,0,3,0
1949,0,0,1,0,2,0
2199,1,1,1,1,9,3
1833,0,1,1,1,5,0
1610,0,0,0,0,2,0
2058,1,1,2,1,9,3
1538,0,0,0,0,2,0
2687,0,0,2,0,6,0
2300,1,1,2,1,10,2
1734,1,1,2,0,11,4
2079,1,1,2,0,9,2
1214,0,1,0,0,1,0
1424,0,1,0,0,2,0
2247,1,0,2,1,7,1
1610,1,0,1,0,10,2
2355,0,0,1,0,2,0
2020,1,1,2,0,7,1
1796,0,1,1,0,2,0
2078,1,1,4,1,8,1
1818,0,1,1,0,2,0
1876,0,1,1,1,3,0
1821,0,1,0,0,3,0
2539,1,1,4,0,11,4
2239,1,1,4,0,10,3
1872,0,0,0,0,1,0
1653,0,0,0,0,0,0
1815,1,1,2,1,9,2
2948,1,1,3,1,8,2
1519,1,0,3,1,9,2
2870,1,0,4,2,11,4
1752,1,1,1,1,8,1
1908,1,1,0,1,9,2
1562,1,0,2,1,7,1
2223,0,0,1,0,3,0
1388,0,0,0,0,0,0
1707,1,0,1,1,11,3
2645,1,1,0,0,8,2
1591,1,1,2,0,11,3
2174,1,0,2,1,9,4
1798,0,1,1,0,1,0
1886,1,0,2,1,9,3
1836,1,1,2,1,11,3
1476,0,0,0,0,0,0
1367,1,1,2,0,11,3
1744,0,0,1,0,1,0
1508,0,0,0,0,0,0
1859,0,1,2,0,3,0
915,0,0,1,0,0,0
1746,1,1,2,1,9,1
1570,0,0,0,0,1,0
1803,0,1,0,0,4,0
1502,1,0,2,0,8,2
1718,1,0,2,1,6,1
1930,1,0,3,2,8,2
1548,0,0,0,0,3,0
1211,1,0,2,0,7,1
2297,0,0,3,1,5,0
1897,0,0,2,0,4,0
2028,0,0,0,0,2,0
1264,0,0,2,0,3,0
1742,0,0,1,0,4,0
1975,1,1,2,1,8,2
2654,0,0,1,1,3,0
2598,1,0,2,1,8,2
1591,0,1,0,0,1,0
2584,0,1,0,0,4,1
1358,1,1,1,0,7,1
2162,0,0,1,0,4,0
1496,1,1,2,1,10,1
2301,0,1,1,1,7,1
2332,1,1,2,1,7,1
1689,1,1,3,1,11,3
2146,0,0,1,1,8,1
919,0,0,0,0,0,0
1792,1,0,1,0,10,3
1499,0,0,1,0,2,0
1605,1,1,2,1,11,4
2107,1,1,3,1,11,5
2179,1,1,3,1,6,1
1321,0,0,0,0,3,0
2174,1,0,1,1,6,1
1852,1,1,1,1,10,2
1880,1,0,3,1,10,2
1685,1,1,1,1,11,3
1718,1,1,2,1,8,1
2447,1,0,2,1,9,3
2091,0,0,0,0,4,0
2165,0,1,0,0,4,0
1985,0,0,2,0,3,0
1877,1,1,1,1,10,2
1213,1,0,0,0,10,2
2039,0,0,1,0,0,0
1452,0,0,0,0,0,0
1983,1,0,3,1,11,3
1838,1,0,0,0,8,2
1889,0,1,1,0,2,0
1513,1,1,2,1,11,3
1218,0,0,0,0,0,0
1621,0,0,0,0,4,0
1675,0,0,0,0,3,0
2077,1,1,3,1,10,4
1516,0,0,1,0,2,0
1482,1,1,2,0,8,1
1701,0,0,0,0,1,0
1554,0,0,1,0,0,0
1733,1,0,2,1,7,1
2035,0,0,2,0,3,0
1710,1,0,3,1,11,3
1898,1,1,3,1,9,2
1268,0,1,0,0,1,0
1725,1,1,0,1,11,3
2233,0,0,1,0,6,2
1394,0,0,0,0,0,0
1431,0,0,0,0,1,0
1821,1,0,5,2,11,3
2078,0,1,0,0,2,0
1900,1,0,0,0,10,3
2302,1,1,1,1,10,2
1934,0,0,0,0,0,0
2041,1,0,1,0,7,1
1761,0,1,0,0,3,0
1991,1,1,1,1,10,2
2517,0,1,1,1,6,0
2118,0,0,0,0,3,0
1415,1,1,1,0,11,2
2652,0,1,1,0,6,0
2107,0,0,0,0,0,0
1842,1,1,3,1,9,1
1863,0,1,0,0,3,0
1510,0,1,0,0,2,0
2077,0,0,3,0,1,0
2457,0,0,1,0,4,0
2144,1,1,0,0,10,3
2476,0,1,2,0,6,1
1491,0,1,0,0,2,0
1750,1,1,2,1,10,2
1630,1,1,1,1,7,1
2787,0,1,3,3,6,0
1811,0,1,0,0,2,0
1631,1,0,0,1,9,1
1400,1,1,2,1,5,1
1700,0,0,0,0,0,0
1935,0,1,1,0,4,0
1904,1,0,2,1,9,2
2136,1,0,3,0,9,2
1896,1,0,4,1,11,3
1630,0,1,1,0,2,0
2283,1,0,4,2,10,3
1336,0,0,0,0,2,0
2032,0,1,3,0,4,0
1192,0,0,1,0,0,0
2107,1,0,4,1,11,2
1685,0,0,0,0,0,0
1509,1,1,2,0,10,1
1665,1,1,2,1,10,2
2600,1,0,2,2,10,4
1684,1,1,3,0,10,2
2107,1,1,3,2,11,3
2698,0,0,0,0,8,0
